question,correct_answers,floating_point_value
0.00625 x 300 = ?,2;2e0,1.875
0.0029 x 0.99 = ?,0.0029;2.9e-3,0.002871
0.0091030 x 407.19 = ?,3.7067;3.7067e0,3.70665057
3237 x 20.122 = ?,6.513e4;6.513e4,65134.914
2.560 x 3 = ?,8;8e0,7.68
1.76 x 0.2 = ?,0.4;4e-1,0.35200000000000004
1.0000e-4 x 0.99 = ?,9.9e-5;9.9e-5,9.900000000000001e-05
0.002947 x 7 = ?,0.02;2e-2,0.020629
0.4 x 13.82 = ?,6;6e0,5.5280000000000005
35.6 x 0.05 = ?,2;2e0,1.7800000000000002
16.77 x 0.994 = ?,16.7;1.67e1,16.66938
0.00429 x 2.5451e-4 = ?,1.09e-6;1.09e-6,1.0918479000000002e-06
9.5e-4 x 280. = ?,0.27;2.7e-1,0.266
0.04 x 0.049 = ?,0.002;2e-3,0.00196
0.01931 x 280. = ?,5.41;5.41e0,5.4068000000000005
339 x 0.02 = ?,7;7e0,6.78
339.32 x 5e-4 = ?,0.2;2e-1,0.16966
3e-4 x 29.305 = ?,0.009;9e-3,0.008791499999999999
0.03 x 2.1 = ?,0.06;6e-2,0.063
4710 x 279.59 = ?,1.32e6;1.32e6,1316868.9
0.00910 x 863.6 = ?,7.86;7.86e0,7.85876
0.060 x 0.02317 = ?,0.0014;1.4e-3,0.0013901999999999999
339.32 x 0.0024 = ?,0.81;8.1e-1,0.8143679999999999
1.0e3 x 300 = ?,3e5;3e5,300000.0
0.013257 x 0.0075 = ?,9.9e-5;9.9e-5,9.942749999999999e-05
1.4563e-4 x 20.1 = ?,0.00293;2.93e-3,0.0029271630000000004
5.4287 x 9.49 = ?,51.5;5.15e1,51.518363
0.18 x 42.7 = ?,7.7;7.7e0,7.686
4.4984e-4 x 593 = ?,0.267;2.67e-1,0.26675512
0.013257 x 4 = ?,0.05;5e-2,0.053028
16.77 x 0.071563 = ?,1.200;1.200e0,1.20011151
2200 x 1831.7 = ?,4.0e6;4.0e6,4029740.0
6.6e-4 x 0.9944 = ?,6.6e-4;6.6e-4,0.0006563039999999999
5.4287 x 1.748e-4 = ?,9.489e-4;9.489e-4,0.0009489367599999999
51.79 x 3885 = ?,2.012e5;2.012e5,201204.15
3237.5 x 9.49 = ?,3.07e4;3.07e4,30723.875
4.4984e-4 x 0.68278 = ?,3.0714e-4;3.0714e-4,0.00030714175520000006
0.3 x 0.049139 = ?,0.01;1e-2,0.0147417
24.4 x 13.8 = ?,337;3.37e2,336.71999999999997
1500 x 280. = ?,4.2e5;4.2e5,420000.0
0.028 x 0.0051503 = ?,1.4e-4;1.4e-4,0.0001442084
0.006 x 13.82 = ?,0.08;8e-2,0.08292000000000001
0.09 x 2667.6 = ?,200;2e2,240.08399999999997
0.013257 x 130 = ?,1.7;1.7e0,1.7234099999999999
51.8 x 0.07 = ?,4;4e0,3.6260000000000003
0.83 x 407.19 = ?,340;3.4e2,337.9677
1050 x 14 = ?,1.5e4;1.5e4,14700.0
16.768 x 0.0011449 = ?,0.019198;1.9198e-2,0.0191976832
160 x 7 = ?,1000;1e3,1120.0
0.0091 x 0.033741 = ?,3.1e-4;3.1e-4,0.00030704310000000004
0.06 x 0.071563 = ?,0.004;4e-3,0.00429378
2.12e-4 x 300 = ?,0.06;6e-2,0.0636
0.041 x 9.4873 = ?,0.39;3.9e-1,0.3889793
0.18 x 20.122 = ?,3.6;3.6e0,3.6219599999999996
109.9 x 0.016 = ?,1.8;1.8e0,1.7584000000000002
233.00 x 100 = ?,2e4;2e4,23300.0
16.77 x 0.68278 = ?,11.45;1.145e1,11.4502206
0.028118 x 0.22105 = ?,0.0062155;6.2155e-3,0.0062154839
100 x 40 = ?,4000;4e3,4000.0
16.77 x 5.3981e-4 = ?,0.009053;9.053e-3,0.0090526137
1.758 x 1260 = ?,2220;2.22e3,2215.08
2000 x 2668 = ?,5e6;5e6,5336000.0
0.009103 x 593 = ?,5.40;5.40e0,5.398079
12 x 1 = ?,10;1e1,12.0
0.019307 x 0.4688 = ?,0.009051;9.051e-3,0.0090511216
0.4 x 0.015909 = ?,0.006;6e-3,0.0063636000000000005
0.040949 x 0.071563 = ?,0.0029304;2.9304e-3,0.002930433287
2.560 x 4e-4 = ?,0.001;1e-3,0.0010240000000000002
1526 x 1258 = ?,1.920e6;1.920e6,1919708.0
0.0029 x 400 = ?,1;1e0,1.16
0.00625 x 0.002428 = ?,1.52e-5;1.52e-5,1.5175000000000001e-05
0.18 x 0.0075007 = ?,0.0014;1.4e-3,0.0013501259999999999
7000 x 0.023 = ?,200;2e2,161.0
230 x 5e-4 = ?,0.1;1e-1,0.115
230 x 3 = ?,700;7e2,690.0
0.0042919 x 280. = ?,1.20;1.20e0,1.201732
0.57 x 5657.8 = ?,3200;3.2e3,3224.946
0.05964 x 0.008 = ?,5e-4;5e-4,0.00047712
1.000e-4 x 1.2e-4 = ?,1.2e-8;1.2e-8,1.2000000000000002e-08
1.0000e-4 x 13.82 = ?,0.001382;1.382e-3,0.0013820000000000002
0.0014 x 7.9e-4 = ?,1.1e-6;1.1e-6,1.106e-06
1.456e-4 x 0.9944 = ?,1.448e-4;1.448e-4,0.00014478463999999998
4710 x 0.10422 = ?,491;4.91e2,490.8762
1.76 x 8000 = ?,1e4;1e4,14080.0
11.51 x 62.2 = ?,716;7.16e2,715.922
9.5e-4 x 2e-4 = ?,2e-7;2e-7,1.9e-07
4710 x 2.109 = ?,9930;9.93e3,9933.39
0.1265 x 1257.7 = ?,159.1;1.591e2,159.09905
75.43 x 5.3981e-4 = ?,0.04072;4.072e-2,0.04071786830000001
1.76 x 5.3981e-4 = ?,9.50e-4;9.50e-4,0.0009500656000000001
3.1e-4 x 0.00167 = ?,5.2e-7;5.2e-7,5.177e-07
7.9 x 4.4731 = ?,35;3.5e1,35.337489999999995
0.040949 x 3 = ?,0.1;1e-1,0.122847
0.0063 x 0.15 = ?,9.4e-4;9.4e-4,0.000945
2.5595 x 0.01 = ?,0.03;3e-2,0.025595
719.69 x 29.30 = ?,2.109e4;2.109e4,21086.917
110 x 280 = ?,3.1e4;3.1e4,30800.0
0.02 x 1.20e4 = ?,200;2e2,240.0
0.002947 x 0.7 = ?,0.002;2e-3,0.0020629
700 x 1258 = ?,9e5;9e5,880600.0
2.1210e-4 x 5700 = ?,1.2;1.2e0,1.20897
0.028118 x 0.001667 = ?,4.687e-5;4.687e-5,4.6872706000000006e-05
4710 x 1e4 = ?,5e7;5e7,47100000.0
5.429 x 190 = ?,1.0e3;1.0e3,1031.51
0.001 x 0.469 = ?,5e-4;5e-4,0.00046899999999999996
339.3 x 593.0 = ?,2.012e5;2.012e5,201204.9
0.059636 x 1832 = ?,109.3;1.093e2,109.253152
8 x 20 = ?,200;2e2,160.0
3e-4 x 2668 = ?,0.8;8e-1,0.8003999999999999
1e-4 x 7.9e-4 = ?,8e-8;8e-8,7.9e-08
0.82864 x 0.22105 = ?,0.18317;1.8317e-1,0.183170872
0.040949 x 0.0109 = ?,4.46e-4;4.46e-4,0.0004463441
0.5690 x 192.0 = ?,109.2;1.092e2,109.24799999999999
6900 x 0.023 = ?,160;1.6e2,158.7
3.089e-4 x 0.0052 = ?,1.6e-6;1.6e-6,1.6062799999999998e-06
0.0133 x 407.2 = ?,5.42;5.42e0,5.41576
1530 x 3900 = ?,6.0e6;6.0e6,5967000.0
6.551e-4 x 2.5451e-4 = ?,1.667e-7;1.667e-7,1.66729501e-07
0.268 x 1.200e-4 = ?,3.22e-5;3.22e-5,3.2160000000000004e-05
4.498e-4 x 593.01 = ?,0.2667;2.667e-1,0.26673589799999997
3000 x 2.1090 = ?,6000;6e3,6327.0
3.0888e-4 x 5700 = ?,1.8;1.8e0,1.760616
35.56 x 2000 = ?,7e4;7e4,71120.0
0.0029471 x 132 = ?,0.389;3.89e-1,0.38901719999999995
0.05964 x 0.05 = ?,0.003;3e-3,0.0029820000000000003
0.0063 x 5700 = ?,36;3.6e1,35.910000000000004
339.32 x 0.0716 = ?,24.3;2.43e1,24.295312
9.5e-4 x 8000 = ?,8;8e0,7.6
0.8 x 864 = ?,700;7e2,691.2
0.02 x 0.001 = ?,2e-5;2e-5,2e-05
1.000e-4 x 1258 = ?,0.1258;1.258e-1,0.1258
0.060 x 10 = ?,0.6;6e-1,0.6
0.1 x 7.8615e-4 = ?,8e-5;8e-5,7.8615e-05
233 x 0.469 = ?,109;1.09e2,109.27699999999999
35.56 x 0.010924 = ?,0.3885;3.885e-1,0.38845744
160. x 2.5451e-4 = ?,0.0407;4.07e-2,0.0407216
0.004 x 62 = ?,0.2;2e-1,0.248
494.2 x 130 = ?,6.4e4;6.4e4,64246.0
4.4984e-4 x 191.98 = ?,0.086360;8.6360e-2,0.0863602832
230 x 860 = ?,2.0e5;2.0e5,197800.0
0.059636 x 0.10 = ?,0.0060;6.0e-3,0.0059636
0.3 x 2667.6 = ?,800;8e2,800.28
109.9 x 190 = ?,2.1e4;2.1e4,20881.0
2223.0 x 1.2e-4 = ?,0.27;2.7e-1,0.26676
12 x 0.1042 = ?,1.3;1.3e0,1.2504
0.569 x 0.99 = ?,0.56;5.6e-1,0.56331
719.7 x 0.005150 = ?,3.706;3.706e0,3.7064550000000005
300 x 0.2 = ?,60;6e1,60.0
4.498e-4 x 0.0232 = ?,1.04e-5;1.04e-5,1.0435359999999999e-05
10 x 0.049139 = ?,0.5;5e-1,0.49139
6.6e-4 x 100 = ?,0.07;7e-2,0.066
1530 x 20 = ?,3e4;3e4,30600.0
4.50e-4 x 0.00114 = ?,5.13e-7;5.13e-7,5.13e-07
6900 x 192.0 = ?,1.3e6;1.3e6,1324800.0
1048 x 0.04914 = ?,51.50;5.150e1,51.498720000000006
0.83 x 1300 = ?,1100;1.1e3,1079.0
7.9060 x 2670 = ?,2.11e4;2.11e4,21109.02
0.6 x 42.7 = ?,30;3e1,25.62
1.76 x 90.52 = ?,159;1.59e2,159.3152
339 x 29.30 = ?,9930;9.93e3,9932.7
0.05964 x 860 = ?,51;5.1e1,51.2904
1.0e-4 x 2.1 = ?,2.1e-4;2.1e-4,0.00021
9.5410e-4 x 60 = ?,0.06;6e-2,0.057246000000000005
35.56 x 0.104 = ?,3.70;3.70e0,3.69824
1048.1 x 7.86e-4 = ?,0.824;8.24e-1,0.8238065999999999
8 x 0.03374 = ?,0.3;3e-1,0.26992
110. x 0.0017 = ?,0.19;1.9e-1,0.187
0.00202 x 5.40e-4 = ?,1.09e-6;1.09e-6,1.0908e-06
6870 x 0.322 = ?,2210;2.21e3,2212.14
0.569 x 2700 = ?,1500;1.5e3,1536.3
3.7276 x 1830 = ?,6820;6.82e3,6821.508
700 x 4.47 = ?,3000;3e3,3129.0
0.0063 x 1.200e4 = ?,76;7.6e1,75.6
1e4 x 0.02 = ?,200;2e2,200.0
0.09 x 1.7e-4 = ?,2e-5;2e-5,1.53e-05
0.82864 x 0.023168 = ?,0.019198;1.9198e-2,0.019197931520000003
0.184 x 2.109 = ?,0.388;3.88e-1,0.388056
40 x 3.1 = ?,100;1e2,124.0
2 x 3880 = ?,8000;8e3,7760.0
0.126 x 60 = ?,8;8e0,7.5600000000000005
3.0888e-4 x 1.200e-4 = ?,3.707e-8;3.707e-8,3.70656e-08
1e4 x 0.023168 = ?,200;2e2,231.68
4.498e-4 x 100 = ?,0.04;4e-2,0.04498
0.18 x 2.11 = ?,0.38;3.8e-1,0.37979999999999997
0.2683 x 0.99 = ?,0.27;2.7e-1,0.265617
0.0281 x 90.5 = ?,2.54;2.54e0,2.54305
1.000e-4 x 1800 = ?,0.18;1.8e-1,0.18000000000000002
0.569 x 9.49 = ?,5.40;5.40e0,5.3998099999999996
3.1e-4 x 7.86e-4 = ?,2.4e-7;2.4e-7,2.4366e-07
7.9060 x 1260 = ?,9960;9.96e3,9961.56
233.00 x 407.2 = ?,9.488e4;9.488e4,94877.59999999999
339.32 x 0.0075007 = ?,2.5451;2.5451e0,2.545137524
0.0020 x 0.0024283 = ?,4.9e-6;4.9e-6,4.8566e-06
1.207 x 407.2 = ?,491.5;4.915e2,491.4904
0.56899 x 3.0715 = ?,1.7477;1.7477e0,1.7476527849999999
75.4 x 410 = ?,3.1e4;3.1e4,30914.000000000004
7.906 x 20 = ?,200;2e2,158.12
1.00e4 x 1.2e4 = ?,1.2e8;1.2e8,120000000.0
339 x 9.487 = ?,3220;3.22e3,3216.093
0.002024 x 8e-4 = ?,2e-6;2e-6,1.6192000000000003e-06
0.0020236 x 2670 = ?,5.40;5.40e0,5.4030119999999995
2000 x 0.011 = ?,20;2e1,22.0
0.39069 x 20.122 = ?,7.8615;7.8615e0,7.86146418
0.0013895 x 0.2210 = ?,3.071e-4;3.071e-4,0.0003070795
0.04 x 1.748e-4 = ?,7e-6;7e-6,6.992e-06
11.51 x 0.007501 = ?,0.08634;8.634e-2,0.08633650999999999
20 x 29 = ?,600;6e2,580.0
4700 x 0.46883 = ?,2200;2.2e3,2203.501
51.8 x 0.01591 = ?,0.824;8.24e-1,0.824138
719.7 x 5e-4 = ?,0.4;4e-1,0.35985
0.1842 x 0.1042 = ?,0.01919;1.919e-2,0.01919364
494.17 x 0.0035365 = ?,1.7476;1.7476e0,1.7476322050000002
0.5690 x 0.0337 = ?,0.0192;1.92e-2,0.0191753
75.43 x 200 = ?,2e4;2e4,15086.000000000002
0.019307 x 0.023 = ?,4.4e-4;4.4e-4,0.00044406100000000004
0.00625 x 0.016 = ?,1.0e-4;1.0e-4,0.0001
0.060 x 0.010924 = ?,6.6e-4;6.6e-4,0.00065544
3.7276 x 0.071563 = ?,0.26676;2.6676e-1,0.2667582388
7.906 x 20. = ?,160;1.6e2,158.12
4.498e-4 x 1.2000e4 = ?,5.398;5.398e0,5.3976
100 x 3900 = ?,4e5;4e5,390000.0
51.79 x 0.0035 = ?,0.18;1.8e-1,0.181265
0.829 x 2.1090 = ?,1.75;1.75e0,1.7483609999999998
494 x 1.20e-4 = ?,0.0593;5.93e-2,0.05928
233.00 x 20.12 = ?,4688;4.688e3,4687.96
1.758 x 5657.8 = ?,9946;9.946e3,9946.412400000001
2.1210e-4 x 0.683 = ?,1.45e-4;1.45e-4,0.00014486430000000002
0.001 x 1.20e-4 = ?,1e-7;1e-7,1.2000000000000002e-07
0.006 x 1.7e-4 = ?,1e-6;1e-6,1.0200000000000002e-06
1.7575 x 9.5 = ?,17;1.7e1,16.69625
1.456e-4 x 0.002 = ?,3e-7;3e-7,2.9119999999999996e-07
6.551e-4 x 2e-4 = ?,1e-7;1e-7,1.3102000000000002e-07
1.2068 x 1.7e-4 = ?,2.1e-4;2.1e-4,0.00020515600000000004
0.0043 x 191.98 = ?,0.83;8.3e-1,0.825514
5 x 1.45 = ?,7;7e0,7.25
0.006 x 200 = ?,1;1e0,1.2
7.906 x 0.0232 = ?,0.183;1.83e-1,0.18341919999999998
0.0062506 x 0.00114 = ?,7.13e-6;7.13e-6,7.125684e-06
0.01326 x 3885 = ?,51.52;5.152e1,51.5151
0.8 x 0.22105 = ?,0.2;2e-1,0.17684
4.50e-4 x 0.469 = ?,2.11e-4;2.11e-4,0.00021104999999999998
200 x 0.00243 = ?,0.5;5e-1,0.486
0.08685 x 0.034 = ?,0.0030;3.0e-3,0.0029529
2220 x 90.52 = ?,2.01e5;2.01e5,200954.4
1e-4 x 2000 = ?,0.2;2e-1,0.2
0.4 x 1.2e-4 = ?,5e-5;5e-5,4.8e-05
0.39069 x 3884.9 = ?,1517.8;1.5178e3,1517.791581
109.85 x 4.47 = ?,491;4.91e2,491.0294999999999
0.268 x 91 = ?,24;2.4e1,24.388
720 x 600 = ?,4e5;4e5,432000.0
11.5 x 1e-4 = ?,0.001;1e-3,0.00115
0.0596 x 130 = ?,7.7;7.7e0,7.748
200 x 0.015909 = ?,3;3e0,3.1818
0.2 x 0.001145 = ?,2e-4;2e-4,0.000229
1.21 x 29.3 = ?,35.5;3.55e1,35.453
160. x 0.005150 = ?,0.824;8.24e-1,0.8240000000000001
0.002 x 0.1518 = ?,3e-4;3e-4,0.0003036
50 x 3885 = ?,2e5;2e5,194250.0
1e4 x 1 = ?,1e4;1e4,10000.0
3237.5 x 2700 = ?,8.7e6;8.7e6,8741250.0
109.85 x 4.4731 = ?,491.37;4.9137e2,491.3700349999999
160 x 20 = ?,3000;3e3,3200.0
1530 x 0.32 = ?,490;4.9e2,489.6
0.56899 x 2.1090 = ?,1.2000;1.2000e0,1.19999991
0.2 x 1257.7 = ?,300;3e2,251.54000000000002
1526.4 x 0.7 = ?,1000;1e3,1068.48
1 x 0.011 = ?,0.01;1e-2,0.011
16.77 x 400 = ?,7000;7e3,6708.0
4.50e-4 x 0.15 = ?,6.8e-5;6.8e-5,6.75e-05
1.00e4 x 0.10422 = ?,1040;1.04e3,1042.2
52 x 0.5 = ?,30;3e1,26.0
3.089e-4 x 0.2 = ?,6e-5;6e-5,6.178e-05
1.5e-4 x 900 = ?,0.1;1e-1,0.13499999999999998
4.50e-4 x 0.00167 = ?,7.52e-7;7.52e-7,7.515e-07
0.0091030 x 90.517 = ?,0.82398;8.2398e-1,0.8239762509999999
0.3 x 900 = ?,300;3e2,270.0
340 x 30 = ?,1e4;1e4,10200.0
3240 x 2 = ?,6000;6e3,6480.0
10 x 0.2 = ?,2;2e0,2.0
0.03 x 90.52 = ?,3;3e0,2.7156
0.086851 x 2.55e-4 = ?,2.21e-5;2.21e-5,2.2147005e-05
339.32 x 130 = ?,4.4e4;4.4e4,44111.6
0.006 x 0.007501 = ?,5e-5;5e-5,4.5006e-05
7000 x 0.0052 = ?,40;4e1,36.4
0.087 x 1.4 = ?,0.12;1.2e-1,0.12179999999999998
7e-4 x 2.545e-4 = ?,2e-7;2e-7,1.7815e-07
5.4 x 6000 = ?,3e4;3e4,32400.000000000004
4710 x 43 = ?,2.0e5;2.0e5,202530.0
8 x 1.7e-4 = ?,0.001;1e-3,0.00136
1e-4 x 0.1518 = ?,2e-5;2e-5,1.518e-05
7.91 x 407.19 = ?,3220;3.22e3,3220.8729
0.04 x 279.6 = ?,10;1e1,11.184000000000001
0.01931 x 3 = ?,0.06;6e-2,0.05793
0.0133 x 0.3219 = ?,0.00428;4.28e-3,0.00428127
40 x 2 = ?,80;8e1,80.0
24.42 x 42.68 = ?,1042;1.042e3,1042.2456
0.002 x 5.3981e-4 = ?,1e-6;1e-6,1.0796200000000001e-06
230 x 4.4731 = ?,1.0e3;1.0e3,1028.8129999999999
0.019 x 1831.7 = ?,35;3.5e1,34.8023
0.009 x 7.862e-4 = ?,7e-6;7e-6,7.0758e-06
3.089e-4 x 7.86e-4 = ?,2.43e-7;2.43e-7,2.4279539999999997e-07
6866.5 x 0.1042 = ?,715.5;7.155e2,715.4893
1.207 x 0.0075 = ?,0.0091;9.1e-3,0.0090525
2220 x 0.005 = ?,10;1e1,11.1
0.2683 x 0.32192 = ?,0.08637;8.637e-2,0.08637113599999999
0.0020 x 0.02 = ?,4e-5;4e-5,4e-05
0.019 x 3880 = ?,74;7.4e1,73.72
0.0133 x 2668 = ?,35.5;3.55e1,35.4844
0.060 x 4 = ?,0.2;2e-1,0.24
7.9060 x 0.072 = ?,0.57;5.7e-1,0.569232
340 x 0.02317 = ?,7.9;7.9e0,7.8778
719.7 x 0.104 = ?,74.8;7.48e1,74.8488
7.906 x 13.817 = ?,109.2;1.092e2,109.237202
3.7276 x 0.001 = ?,0.004;4e-3,0.0037275999999999998
6.551e-4 x 2670 = ?,1.75;1.75e0,1.749117
719.69 x 3880 = ?,2.79e6;2.79e6,2792397.2
5.4 x 1.20e-4 = ?,6.5e-4;6.5e-4,0.000648
494.2 x 3.0715 = ?,1518;1.518e3,1517.9352999999999
51.795 x 1.200e-4 = ?,0.006215;6.215e-3,0.0062154
1.00e-4 x 0.10 = ?,1.0e-5;1.0e-5,1e-05
17 x 0.0017 = ?,0.029;2.9e-2,0.0289
6900 x 20.122 = ?,1.4e5;1.4e5,138841.8
1.0e-4 x 0.001 = ?,1e-7;1e-7,1.0000000000000001e-07
2 x 1.2e-4 = ?,2e-4;2e-4,0.00024
0.087 x 192 = ?,17;1.7e1,16.704
0.0029471 x 0.001 = ?,3e-6;3e-6,2.9470999999999997e-06
0.3 x 0.00243 = ?,7e-4;7e-4,0.0007289999999999999
8 x 62.154 = ?,500;5e2,497.232
0.003 x 0.007501 = ?,2e-5;2e-5,2.2503e-05
720 x 0.99 = ?,710;7.1e2,712.8
0.019 x 1.2e-4 = ?,2.3e-6;2.3e-6,2.28e-06
50 x 6.5 = ?,300;3e2,325.0
16.77 x 190 = ?,3200;3.2e3,3186.2999999999997
0.0063 x 1258 = ?,7.9;7.9e0,7.9254
2200 x 0.2 = ?,400;4e2,440.0
494.2 x 0.152 = ?,75.1;7.51e1,75.1184
